Date,Time,PST,PDT,Button,Order Occ,Trawl,Notes,MX512-Time,MX512-Lat,MX512-Lon,MX512-COG,MX512-SOG,AirTemp2,RelHum1,Baro-Cal-AtSeaLevel-VALUE,TrueWind-SPEED,TrueWind-DIRECTION,RelWindbird-Spd,RelWindbird-Dir,Fluoro,TSG-SBE21-Temp,TSG-SBE45-Temp,TSG-SBE38-Temp2 for 21,TSG-SBE38-Temp2 for 45,TSG-SBE21-Cond,TSG-SBE45-Cond,TSG-SBE21-Sal,TSG-SBE45-Sal,Valeport-UVSVP-Temp,Valeport-UVSVP-Cond,Valeport-UVSVP-SVel
7/19/2019,16:01:29,8:01:29,9:01:29,CB Extended,83,75,,160128,4052.3125N,12515.1977W,304,2,15.8,87,1014.65,29.44,355.2,31,10,0.946,14.69467,,14.56055,,4.0648818,,33.19851,,14.301,18.433,1503.456
7/20/2019,3:08:49,19:08:49,20:08:49,End Transect,83,75,,30848,4049.9654N,12637.5006W,210,8.9,17.2,82,1018.14,31,357.27,24,140,0.801,17.64233,,17.50772,,4.2686445,,32.55567,,17.293,19.075,1511.956
7/20/2019,16:16:05,8:16:05,9:16:05,Start Transect,,,,161604,4030.1801N,12513.4357W,123,8.6,15.8,91,1015.97,19.53,5.07,13,270,0.792,15.98116,,15.84843,,4.1349006,,32.74625,,15.618,18.619,1507.09
7/20/2019,18:30:40,10:30:40,11:30:40,UCTD Deployed,,,,183039,4030.0386N,12451.4772W,104,9.3,13.7,95,1016.13,11.87,307.56,4,264,0.801,12.62902,,12.47564,,3.8849155,,33.31517,,12.186,18.853,1496.565
7/20/2019,19:48:07,11:48:07,12:48:07,CB Interm,,,,194806,4030.1709N,12435.7974W,69,4.1,,,1016.59,10.06,326.41,10,261,0.795,11.84895,,11.76682,,3.861552,,33.78931,,11.469,17.099,1494.694
7/20/2019,20:41:41,12:41:41,13:41:41,End Transect,,,,204140,4030.3339N,12425.7662W,99,8.1,,,1016.16,1.42,314.8,7,319,1.166,10.83021,,10.70835,,3.7743374,,33.86277,,9.857,16.901,1489.058
7/20/2019,21:52:12,13:52:12,14:52:12,Start Transect,,,,215211,4039.9375N,12421.2239W,310,7.8,,,1015.56,10.94,336.55,18,19,1.379,11.30227,,11.16353,,3.8161234,,33.84278,,10.387,16.884,1490.927
7/20/2019,23:04:06,15:04:06,16:04:06,UCTD Deployed,,,,230406,4040.1281N,12436.0710W,265,8.7,13.9,96,1015.81,14.83,345.46,20,47,1.022,11.99439,,11.90806,,3.8707678,,33.74706,,11.498,17.206,1494.607
7/21/2019,1:30:32,17:30:32,18:30:32,UCTD Deployed,,,,13031,4040.0974N,12457.0873W,271,7.9,15.5,91,1015.69,14.97,342.24,18,50,0.994,13.48614,,13.39703,,3.9582198,,33.25589,,13.096,16.571,1499.48
7/21/2019,3:18:46,19:18:46,20:18:46,End Transect,,,,31845,4039.9622N,12520.2511W,270,9,16,91,1015.86,15.04,341.82,22,43,0.9,16.19167,,16.02018,,4.1622479,,32.81366,,15.719,16.918,1507.423
7/21/2019,5:07:51,21:07:51,22:07:51,Start Marine Mammal Watch,84,76,,50751,4037.8601N,12457.2337W,99,9,14.7,99,1016.41,9.38,273.22,1,118,0.896,14.29859,,14.07941,,4.0036696,,32.97664,,13.738,16.892,1501.309
7/21/2019,5:32:04,21:32:04,22:32:04,Arrive Station,84,76,,53204,4037.5973N,12453.1905W,92,7.1,14.3,100,1016.12,10.41,337.55,9,308,0.904,13.2918,,13.21662,,3.9432141,,33.28475,,12.935,17.113,1499.058
7/21/2019,5:39:28,21:39:28,22:39:28,Net In Water,84,76,,53927,4037.8683N,12452.6330W,353,4.8,14.3,99,1016.41,15.24,344.72,20,358,0.909,13.22791,,13.1122,,3.9381774,,33.29325,,12.803,17.06,1498.589
7/21/2019,5:52:34,21:52:34,22:52:34,Shoot Doors,84,76,,55233,4038.4696N,12452.8322W,341,4.2,14.4,99,1015.88,16.8,342.25,21,358,0.943,13.32918,,13.2114,,3.9483611,,33.30046,,12.917,17.062,1499.004
7/21/2019,5:56:45,21:56:45,22:56:45,Begin Fishing (EQ),84,76,,55645,4038.7652N,12452.9519W,340,3.6,14.4,100,1015.8,16.91,341.02,20,357,0.936,13.29804,,13.18735,,3.9447161,,33.29342,,12.892,17.309,1498.936
7/21/2019,6:41:48,22:41:48,23:41:48,Haul Back,84,76,,64148,4041.2483N,12454.1886W,336,4,14.4,100,1015.72,16.01,341.5,20,357,1.117,13.56761,,13.46293,,3.9680823,,33.2772,,13.173,17.216,1499.848
7/21/2019,7:18:21,23:18:21,0:18:21,Net on Deck,84,76,,71820,4042.4122N,12454.7804W,334,1.6,14.1,100,1015.77,15.42,343.38,16,347,1.151,13.45513,,13.37501,,3.9475025,,33.18247,,13.072,17.032,1499.43
7/21/2019,7:18:23,23:18:23,0:18:23,End Marine Mammal Watch,84,76,,71823,4042.4130N,12454.7808W,331,1.2,14.1,100,1015.77,13.83,344.36,17,347,1.149,13.45513,,13.37501,,3.9475025,,33.18247,,13.072,17.124,1499.429
7/21/2019,7:26:56,23:26:56,0:26:56,Start Marine Mammal Watch,85,77,,72655,4042.5802N,12454.8469W,345,1.4,14.1,100,1015.81,15.6,347.18,17,353,1.143,13.40069,,13.32112,,3.9407509,,33.16654,,13.015,17.177,1499.24
7/21/2019,7:30:18,23:30:18,0:30:18,Depart Station,84,76,,73018,4042.6736N,12454.8707W,19,2.4,14.1,100,1015.75,9.21,332.49,11,307,1.139,13.3704,,13.28854,,3.937427,,33.16172,,12.972,17.075,1499.082
7/21/2019,8:17:33,0:17:33,1:17:33,Arrive Station,85,77,,81732,4042.0269N,12445.8849W,163,4.4,15.2,101,1015.77,18.28,358.78,14,209,1.045,12.94678,,12.87413,,3.9075255,,33.25016,,12.553,17.03,1497.754
7/21/2019,8:18:12,0:18:12,1:18:12,Net In Water,85,77,,81811,4041.9790N,12445.8673W,166,4.8,16.2,101,1015.7,17.5,7.99,14,208,1.044,12.94208,,12.86598,,3.9068846,,33.24822,,12.537,17.25,1497.729
7/21/2019,8:28:44,0:28:44,1:28:44,Shoot Doors,85,77,,82843,4041.3319N,12445.6201W,161,4.5,Non-existent data/units field position - check SCF,Non-existent data/units field position - check SCF,1015.57,21.13,1.97,17,211,1.051,12.91546,,12.84107,,3.9053819,,33.25736,,12.504,17.077,1497.573
7/21/2019,8:32:01,0:32:01,1:32:01,Begin Fishing (EQ),85,77,,83201,4041.0553N,12445.5060W,166,5,,,1015.61,18.92,354.78,14,205,1.037,12.86611,,12.78473,,3.9018471,,33.26723,,12.46,17.147,1497.461
7/21/2019,9:17:29,1:17:29,2:17:29,Haul Back,85,77,,91728,4037.8192N,12444.6552W,162,4,14.5,97,1015.42,17.93,359.42,14,198,0.913,12.38552,,12.30537,,3.8703389,,33.39163,,11.964,16.969,1495.908
7/21/2019,9:22:29,1:22:29,2:22:29,Doors Up,85,77,,92228,4037.5549N,12444.6184W,168,3.3,14.5,97,1015.26,17.3,351.51,15,193,0.911,12.28285,,12.20893,,3.8602663,,33.38616,,11.847,17.124,1495.529
7/21/2019,9:52:09,1:52:09,2:52:09,Net on Deck,85,77,,95208,4036.1390N,12444.6533W,204,3.5,c,H,1015.26,15.96,356.32,13,137,0.891,12.17602,,12.11576,,3.8598377,,33.47751,,11.775,16.935,1495.377
7/21/2019,9:52:10,1:52:10,2:52:10,End Marine Mammal Watch,85,77,,95210,4036.1376N,12444.6548W,206,3.4,413.9,98,1015.26,15.66,351.6,13,132,0.892,12.17602,,12.11576,,3.8598377,,33.47751,,11.779,17.152,1495.382
7/21/2019,10:00:03,2:00:03,3:00:03,Start Marine Mammal Watch,86,78,,100003,4035.5978N,12444.7004W,173,4.4,13.9,99,1015.35,17.4,352.03,13,181,0.886,12.16015,,12.08823,,3.8612298,,33.5052,,11.757,16.947,1495.345
7/21/2019,10:16:19,2:16:19,3:16:19,Arrive Station,86,78,,101618,4036.5558N,12443.8247W,24,8,14,98,1014.53,16.91,325.11,22,328,0.868,11.95548,,11.89866,,3.8439807,,33.52188,,11.562,17.054,1494.657
7/21/2019,10:30:15,2:30:15,3:30:15,Net In Water,86,78,,103014,4037.7087N,12442.9427W,182,5.4,14.5,98,1015.07,21.37,356.84,16,183,0.843,12.36425,,12.35972,,3.8826636,,33.52919,,12.007,17.048,1496.175
7/21/2019,10:41:29,2:41:29,3:41:29,Shoot Doors,86,78,,104129,4036.9692N,12442.9327W,176,4.5,,,1015.13,22.5,355.36,18,181,0.857,12.62196,,12.51038,,3.9044169,,33.50793,,11.94,17.114,1495.823
7/21/2019,10:51:31,2:51:31,3:51:31,Begin Fishing (EQ),86,78,,105130,4036.2365N,12442.9302W,185,4.6,13.9,99,1015.04,17.55,357.68,13,181,0.849,12.73115,,12.58442,,3.912135,,33.48456,,12.358,17.142,1497.371
7/21/2019,11:36:32,3:36:32,4:36:32,Haul Back,86,78,,113631,4033.2928N,12442.9635W,173,3.7,13.9,98,1014.82,25.69,349.06,21,175,0.975,13.01169,,12.92292,,3.9303545,,33.40945,,12.671,17.089,1498.372
7/21/2019,11:51:10,3:51:10,4:51:10,Doors Up,86,78,,115109,4032.5045N,12442.9682W,181,3.1,13.9,98,1014.79,21.05,351.87,18,181,0.923,13.01013,,12.91272,,3.9314257,,33.42099,,12.577,17.08,1498.056
7/21/2019,12:22:29,4:22:29,5:22:29,Net on Deck,86,78,,122228,4030.9423N,12442.7234W,130,3.1,13.9,95,1014.87,10.76,17.64,10,279,0.829,12.68089,,12.57075,,3.9143835,,33.55074,,12.233,17.086,1497.03
7/21/2019,12:22:46,4:22:46,5:22:46,End Marine Mammal Watch,86,78,,122246,4030.9319N,12442.7055W,124,3.8,13.9,95,1014.9,17.2,4.33,16,252,0.83,12.67774,,12.54377,,3.9144905,,33.55457,,12.223,17.178,1497.012
7/21/2019,12:32:11,4:32:11,5:32:11,Depart Station,86,78,,123211,4030.5178N,12441.8545W,123,8,,,1014.77,20.24,5.49,18,275,0.815,12.54246,,12.47423,,3.9082769,,33.61585,,12.281,16.96,1497.393
7/21/2019,13:45:36,5:45:36,6:45:36,Start Transect,,78,,134535,4026.0782N,12429.0943W,248,5.5,11.6,104,1014.69,16.75,355.26,16,83,0.83,9.69166,,9.62219,,3.6691493,,33.86064,,9.289,16.747,1487.045
7/21/2019,14:33:38,6:33:38,7:33:38,UCTD Deployed,,,,143337,4022.0404N,12438.2979W,238,9.5,11.9,104,1015,22.74,349.61,22,91,0.82,9.90608,,10.1132,,3.6904631,,33.87717,,9.787,16.845,1488.931
7/21/2019,16:13:28,8:13:28,9:13:28,UCTD Deployed,,,,161327,4013.4794N,12457.8025W,241,8.9,14.9,99,1015.92,20.61,340.88,23,80,0.783,12.90215,,12.73026,,3.8849156,,33.07481,,12.411,17.12,1496.894
7/21/2019,17:39:24,9:39:24,10:39:24,End Transect,,,,173923,4006.5992N,12513.7193W,228,9.5,16,93,1016.71,20.76,335.88,20,80,0.755,16.41052,,16.2955,,4.1578498,,32.59539,,16.082,17.231,1508.29
7/21/2019,18:46:38,10:46:38,11:46:38,Start Transect,,,,184637,3956.9665N,12508.5333W,59,7.5,16.3,81,1016,10.34,247.91,3,124,0.749,16.30268,,16.20913,,4.1468033,,32.58677,,15.965,16.95,1507.986
7/21/2019,19:18:16,11:18:16,12:18:16,UCTD Deployed,,,,191815,3959.5111N,12502.7230W,59,8.8,15.7,94,1015.98,6.69,232.48,2,245,0.733,16.42684,,16.31443,,4.1508779,,32.52109,,16.064,17.371,1508.22
7/21/2019,21:24:28,13:24:28,14:24:28,UCTD Deployed,,,,212427,4010.1089N,12438.7417W,62,8.5,12,101,1015.75,8.84,255.06,2,268,0.763,10.25694,,10.1146,,3.7186329,,33.83517,,9.625,16.637,1488.353
7/21/2019,22:52:04,14:52:04,15:52:04,End Transect,,,,225203,4017.1551N,12422.8770W,115,5.3,14.6,98,1014.23,28.68,337.04,25,209,1.021,11.37764,,11.25416,,3.8152635,,33.76521,,10.876,16.767,1492.878
7/22/2019,0:07:54,16:07:54,17:07:54,Start Transect,,,,753,4009.0477N,12414.5195W,246,7.5,14.1,97,1013.69,2.36,136.07,7,337,1.584,11.86802,,12.08429,,3.8590867,,33.74795,,11.722,16.903,1495.276
7/22/2019,0:46:08,16:46:08,17:46:08,UCTD Deployed,,,,4607,4005.8554N,12421.6110W,245,8.2,13.7,94,1011.85,33.52,316.1,37,63,0.972,11.12386,,11.07997,,3.7795891,,33.64473,,10.754,16.907,1492.039
7/22/2019,2:44:42,18:44:42,19:44:42,UCTD Deployed,,,,24441,3956.1226N,12443.6761W,241,7.7,14.8,98,1014.75,22.75,338.87,23,68,0.865,14.005,,13.92882,,3.942678,,32.66484,,13.679,16.893,1500.811
7/22/2019,4:15:37,20:15:37,21:15:37,End Transect,,,,41537,3948.7774N,12500.4256W,244,9.4,16,98,1015.82,20.49,344.05,19,65,0.777,16.63081,,16.52332,,4.1659995,,32.48718,,16.269,17.094,1508.751
7/22/2019,5:13:38,21:13:38,22:13:38,Start Marine Mammal Watch,87,79,,51337,3956.7702N,12455.5761W,25,9.5,15.9,97,1015.94,20.78,324.95,27,323,0.764,16.71447,,16.60863,,4.1772596,,32.51724,,16.365,16.976,1509.101
7/22/2019,5:41:25,21:41:25,22:41:25,Arrive Station,87,79,,54124,4000.6878N,12453.1020W,26,9.2,15.3,98,1016,20.44,323.51,26,319,0.766,16.2692,,16.11851,,4.1403695,,32.5577,,15.837,17.472,1507.551
7/22/2019,5:52:41,21:52:41,22:52:41,Net In Water,87,79,,55241,4002.1537N,12452.2892W,359,3.5,15,99,1016.08,24.71,337.47,28,345,0.783,14.85758,,14.75847,,4.0196427,,32.64962,,14.461,17.341,1503.307
7/22/2019,6:05:13,22:05:13,23:05:13,Shoot Doors,87,79,,60512,4002.7247N,12452.4302W,344,4.4,14.9,99,1016.2,19.6,343.63,24,1,0.78,14.86593,,14.7703,,4.0208221,,32.65331,,14.487,17.262,1503.38
7/22/2019,6:09:28,22:09:28,23:09:28,Begin Fishing (EQ),87,79,,60927,4003.0551N,12452.5619W,342,4.9,14.9,99,1015.97,21.1,340.52,24,1,0.778,14.85758,,14.76197,,4.0201764,,32.65446,,14.478,17.376,1503.366
7/22/2019,6:54:29,22:54:29,23:54:29,Haul Back,87,79,,65428,4005.7081N,12453.6111W,343,3.6,14.8,100,1015.95,18.51,350.23,22,3,0.766,15.26164,,15.17128,,4.0539465,,32.62162,,14.921,17.297,1504.735
7/22/2019,7:36:08,23:36:08,0:36:08,Net on Deck,87,79,,73607,4006.7449N,12454.4324W,357,1.9,14.7,101,1016.23,17.42,339.89,19,352,0.772,15.45792,,15.34753,,4.0699214,,32.6017,,15.091,17.46,1505.224
7/22/2019,7:36:09,23:36:09,0:36:09,End Marine Mammal Watch,87,79,,73608,4006.7456N,12454.4326W,353,2.1,14.7,101,1016.23,17.19,337.93,19,350,0.771,15.45792,,15.34753,,4.0699214,,32.6017,,15.086,17.464,1505.251
7/22/2019,7:39:26,23:39:26,0:39:26,Depart Station,87,79,,73925,4006.8768N,12454.4364W,355,4.3,14.7,101,1016.1,17.79,341.98,22,351,0.764,15.44662,,15.33213,,4.0691708,,32.60436,,15.077,17.321,1505.21
7/22/2019,7:48:59,23:48:59,0:48:59,Start Marine Mammal Watch,88,80,,74858,4007.1780N,12452.8644W,82,10.4,13.9,101,1016.27,12.54,330.29,13,309,0.777,14.94878,,14.7138,,4.0270388,,32.64021,,14.346,16.923,1502.954
7/22/2019,8:15:06,0:15:06,1:15:06,Arrive Station,88,80,,81505,4007.8440N,12447.0290W,79,10.1,13.1,102,1015.96,9.34,320.76,10,309,0.788,12.47703,,12.3299,,3.867233,,33.2805,,11.979,16.812,1495.905
7/22/2019,8:23:07,0:23:07,1:23:07,Net In Water,88,80,,82306,4007.8193N,12445.8402W,174,5.2,13.3,102,1016,21.2,352.04,16,182,0.788,12.3279,,12.23437,,3.8687326,,33.42754,,11.916,17.118,1495.805
7/22/2019,8:36:38,0:36:38,1:36:38,Shoot Doors,88,80,,83637,4006.8916N,12445.6021W,167,4.8,13.2,102,1016.01,17.8,347.1,15,180,0.787,12.26389,,12.1698,,3.8540522,,33.34316,,11.767,17.176,1494.999
7/22/2019,8:39:36,0:39:36,1:39:36,Begin Fishing (EQ),88,80,,83935,4006.6399N,12445.5329W,172,5.1,13.2,102,1015.96,22.1,350,17,181,0.794,12.22191,,12.13918,,3.8444086,,33.28754,,11.846,17.118,1495.439
7/22/2019,9:24:37,1:24:37,2:24:37,Haul Back,88,80,,92436,4003.5556N,12444.7443W,169,4.2,13.2,103,1015.65,19.19,350.66,16,184,0.785,12.3374,,12.23648,,3.8494449,,33.23345,,11.94,17.03,1495.652
7/22/2019,9:29:22,1:29:22,2:29:22,Doors Up,88,80,,92921,4003.3057N,12444.6970W,172,3.1,13.2,102,1015.69,18.8,281.64,18,182,0.783,12.31998,,12.2157,,3.8478389,,33.23345,,11.921,17.091,1495.605
7/22/2019,9:58:22,1:58:22,2:58:22,Net on Deck,88,80,,95821,4001.8894N,12444.4344W,167,3.6,13.1,103,1015.53,19.52,358.03,16,181,0.769,12.36266,,12.2255,,3.850945,,33.22547,,11.933,17.115,1495.63
7/22/2019,9:58:23,1:58:23,2:58:23,End Marine Mammal Watch,88,80,,95822,4001.8885N,12444.4339W,165,3.6,13.1,103,1015.53,16.59,349.46,16,184,0.767,12.36266,,12.2255,,3.850945,,33.22547,,11.941,17.132,1495.671
7/22/2019,10:11:01,2:11:01,3:11:01,Depart Station,88,80,,101101,4001.2795N,12443.8720W,96,7.9,13,102,1015.36,15.22,334.64,13,275,0.762,12.21005,,12.13463,,3.8299421,,33.15853,,11.882,16.865,1495.395
7/22/2019,13:06:24,5:06:24,6:06:24,Start Transect,88,80,,130623,4000.8612N,12406.3345W,246,5.4,12.8,101,1014.06,4.43,68.87,1,348,0.982,11.5658,,11.39964,,3.8198703,,33.63892,,11.237,16.798,1494.384
7/22/2019,14:54:23,6:54:23,7:54:23,UCTD Deployed,,,,145422,3951.8800N,12426.6513W,240,8.6,11.7,102,1014.75,26.52,321.66,27,64,0.863,10.75336,,10.70041,,3.7551617,,33.74206,,10.359,16.921,1490.752
7/22/2019,16:37:19,8:37:19,9:37:19,UCTD Deployed,,,,163719,3943.5208N,12445.6313W,241,8.4,,,1016.69,20.31,338.09,23,66,0.776,16.39193,,16.19123,,4.1490562,,32.53361,,16.098,16.955,1508.308
7/22/2019,17:08:31,9:08:31,10:08:31,End Transect,,,,170831,3941.0704N,12450.9795W,241,9.6,,,1017.04,21.75,335.97,23,65,0.751,16.36368,,16.15005,,4.1477687,,32.54538,,16.034,16.567,1508.095
7/22/2019,17:08:33,9:08:33,10:08:33,Start Transect,,,,170832,3941.0694N,12450.9825W,239,9.1,,,1017.04,24.49,331.49,29,62,0.751,16.36368,,16.15005,,4.1477687,,32.54538,,16.029,17.121,1508.104
7/22/2019,20:13:37,12:13:37,13:13:37,UCTD Deployed,,,,201337,3929.1659N,12517.7663W,240,8.5,16.9,93,1018.57,17.73,327.42,20,58,0.715,15.58667,,15.47493,,4.0738896,,32.53061,,15.235,17.105,1505.689
7/22/2019,22:51:26,14:51:26,15:51:26,UCTD Deployed,,,,225125,3915.9405N,12547.2982W,243,8.7,17.6,92,1019.35,15.7,332.6,18,61,0.689,16.87109,,16.77144,,4.1881991,,32.48531,,16.527,17.326,1509.529
7/23/2019,1:37:14,17:37:14,18:37:14,UCTD Deployed,,,,13713,3901.9933N,12618.5266W,237,8.4,18,95,1019.25,10.68,323.38,14,54,0.641,17.44943,,17.33371,,4.2628524,,32.66118,,17.04,17.226,1511.261
7/23/2019,3:49:13,19:49:13,20:49:13,End Transect,,,,34912,3850.9579N,12643.0434W,239,8.4,18,99,1019.68,10.92,327.04,14,51,0.622,18.37173,,18.23732,,4.3536164,,32.69194,,17.966,17.369,1513.941
7/23/2019,9:40:27,1:40:27,2:40:27,Start Marine Mammal Watch,89,81,,94026,3918.0534N,12528.9254W,64,10.5,16.9,101,1018.21,7.12,258.21,4,336,0.594,17.25963,,17.15623,,4.2379689,,32.60083,,16.885,17.188,1510.832
7/23/2019,10:12:12,2:12:12,3:12:12,Arrive Station,89,81,,101211,3920.6531N,12522.5812W,54,10.4,16.8,100,1017.61,10.38,273.58,7,318,0.578,17.2758,,17.15327,,4.2462253,,32.6587,,16.879,17.207,1510.807
7/23/2019,10:22:12,2:22:12,3:22:12,Net In Water,89,81,,102212,3921.2996N,12521.1509W,129,3.3,18.9,89,1017.99,12.65,340.94,10,236,0.578,17.29415,,17.17048,,4.2471937,,32.6522,,16.902,17.52,1510.891
7/23/2019,10:38:25,2:38:25,3:38:25,Shoot Doors,89,81,,103824,3920.3418N,12520.2160W,145,4.6,24,72,1017.83,27.84,355.77,24,216,0.577,17.29045,,17.1653,,4.2474081,,32.65703,,16.897,17.364,1510.873
7/23/2019,10:42:11,2:42:11,3:42:11,Begin Fishing (EQ),89,81,,104210,3920.0737N,12519.9778W,146,5,21.1,73,1018.05,23.67,4.46,20,228,0.573,17.2868,,17.16401,,4.2470865,,32.65722,,16.895,17.371,1510.859
7/23/2019,11:27:13,3:27:13,4:27:13,Haul Back,89,81,,112712,3917.3746N,12517.6528W,147,4.2,19.4,78,1018.03,25.92,351.09,23,215,0.565,17.31831,,17.19712,,4.2490161,,32.64834,,16.926,17.332,1510.945
7/23/2019,11:32:17,3:32:17,4:32:17,Doors Up,89,81,,113216,3917.1511N,12517.4743W,144,3.6,17.4,90,1018.08,25.36,343.65,22,202,0.569,17.31614,,17.19362,,4.2483728,,32.64458,,16.926,17.442,1510.956
7/23/2019,12:15:05,4:15:05,5:15:05,Net on Deck,89,81,,121505,3914.8468N,12516.4621W,187,4.4,16.8,95,1017.92,22.84,340.69,19,146,0.551,17.30367,,17.1811,,4.2477297,,32.64911,,16.913,17.412,1510.916
7/23/2019,12:15:11,4:15:11,5:15:11,End Marine Mammal Watch,89,81,,121510,3914.8410N,12516.4635W,188,4.4,16.8,95,1018.12,24.89,343.73,20,149,0.554,17.30367,,17.17985,,4.2477297,,32.64911,,16.914,17.393,1510.919
7/23/2019,12:20:23,4:20:23,5:20:23,Depart Station,89,81,,122023,3914.6355N,12516.3147W,58,5.4,16.9,94,1017.99,5.39,102.23,10,32,0.554,17.29926,,17.17847,,4.2474081,,32.64991,,16.91,17.455,1510.905
7/23/2019,15:52:27,7:52:27,8:52:27,Start Transect,,,,155226,3934.3298N,12439.5377W,60,9.5,15.8,95,1017.88,11.55,295.7,8,351,0.538,16.46917,,16.25788,,4.1583843,,32.55221,,16.111,17.082,1508.337
7/23/2019,16:44:11,8:44:11,9:44:11,UCTD Deployed,,,,164411,3937.8908N,12430.3729W,69,7.6,14.5,100,1017.71,6.8,253.73,1,339,0.561,13.6552,,13.35553,,3.9188865,,32.74246,,13.134,17.27,1499.136
7/23/2019,18:43:02,10:43:02,11:43:02,UCTD Deployed,,,,184301,3947.7641N,12409.4180W,57,10.3,12.9,103,1017.93,9.56,247.75,3,280,0.896,12.39108,,12.14359,,3.886521,,33.5423,,11.966,16.876,1496.065
7/23/2019,19:53:15,11:53:15,12:53:15,End Transect,,,,195315,3953.2473N,12356.8645W,59,6.8,13.9,102,1017.88,5.51,170.59,7,46,1.327,12.8426,,12.60353,,3.9331398,,33.58572,,12.528,17.078,1498.108
7/23/2019,21:01:25,13:01:25,14:01:25,Start Transect,,,,210124,3944.0244N,12351.2059W,221,6.4,13.7,101,1018.38,1.86,5.7,5,4,0.922,13.23341,,13.06508,,3.9575786,,33.47137,,12.626,16.889,1498.229
7/23/2019,21:15:28,13:15:28,14:15:28,UCTD Deployed,,,,211528,3942.9185N,12353.7162W,241,7.9,13.7,100,1018.02,10.76,303.73,16,37,0.96,12.07297,,11.97022,,3.8544804,,33.51812,,11.061,16.884,1492.945
7/23/2019,23:00:10,15:00:10,16:00:10,UCTD Deployed,,,,230009,3934.1492N,12413.5359W,241,8.7,j,?16?;?C,1017.23,24.46,329.98,26,58,0.909,11.97058,,11.85139,,3.8456956,,33.52495,,11.47,16.619,1494.39
7/24/2019,0:38:17,16:38:17,17:38:17,End Transect,,,,3817,3926.0523N,12431.6329W,239,10.2,17,95,1017.45,28.55,330.87,30,57,0.801,16.33393,,16.30317,,4.1455162,,32.54994,,16.127,16.604,1508.438
7/24/2019,1:34:38,17:34:38,18:34:38,Start Transect,,,,13438,3914.7761N,12430.2897W,63,7.7,16.5,94,1017.61,25.43,298.45,23,312,0.795,14.20803,,14.0597,,3.9527524,,32.58571,,13.643,16.635,1500.662
7/24/2019,2:44:43,18:44:43,19:44:43,UCTD Deployed,,,,24442,3919.7546N,12419.4230W,58,8.6,14.8,97,1016.38,4.6,254.05,3,89,0.854,11.60411,,11.50559,,3.7926566,,33.33754,,11.072,17.156,1492.704
7/24/2019,3:33:50,19:33:50,20:33:50,CB Extended,,,,33349,3923.6981N,12412.1512W,2,2.7,14.4,95,1016.56,33.58,312.86,31,325,0.965,11.67996,,11.61528,,3.8176213,,33.51341,,11.213,18.9,1493.521
7/24/2019,3:39:33,19:39:33,20:39:33,End Transect,,,,33933,3923.9183N,12411.9697W,37,4.4,14.4,94,1016.37,22.15,312.62,23,314,0.959,11.63926,,11.58113,,3.8005855,,33.38349,,11.187,18.159,1493.434
7/24/2019,3:39:44,19:39:44,20:39:44,End Transect,,,,33943,3923.9290N,12411.9607W,34,4.8,14.3,94,1016.16,31.98,299.9,32,294,0.958,11.63849,,11.57887,,3.800371,,33.38208,,11.192,19.112,1493.445
7/24/2019,4:19:35,20:19:35,21:19:35,Start Marine Mammal Watch,90,82,,41934,3928.3911N,12409.0022W,29,8.9,14.4,95,1016.02,15.1,295.11,23,319,0.983,12.49598,,12.4001,,3.8651949,,33.24418,,12.056,18.21,1496.086
7/24/2019,4:42:20,20:42:20,21:42:20,Arrive Station,90,82,,44220,3931.3569N,12406.4816W,31,9.3,14.3,93,1016.49,18.52,346.75,25,308,0.908,12.18948,,12.07563,,3.8303728,,33.18093,,11.704,18.889,1494.844
7/24/2019,4:48:58,20:48:58,21:48:58,Net In Water,90,82,,44857,3932.0539N,12406.0646W,339,3.9,14.4,92,1017.24,20.47,326.99,24,0,0.878,12.05872,,11.9791,,3.8213726,,33.21017,,11.621,18.188,1494.591
7/24/2019,5:03:45,21:03:45,22:03:45,Shoot Doors,90,82,,50344,3932.6603N,12406.6089W,325,4.7,,,1017.23,22.32,330.45,27,4,0.885,12.1071,,12.03434,,3.8255523,,33.20756,,11.689,18.915,1494.812
7/24/2019,5:07:32,21:07:32,22:07:32,Begin Fishing (EQ),90,82,,50731,3932.9175N,12406.8428W,320,4.6,T2,RI1,1017.34,23.52,334.21,28,7,0.884,12.12693,,12.05054,,3.8272634,,33.20647,,11.71,18.631,1494.858
7/24/2019,5:52:34,21:52:34,22:52:34,Haul Back,90,82,,55233,3935.3873N,12409.1246W,325,3.8,,,1017.44,19.92,331.39,26,5,0.918,12.28602,,12.20673,,3.8484791,,33.26977,,11.845,18.428,1495.416
7/24/2019,5:57:59,21:57:59,22:57:59,Doors Up,90,82,,55758,3935.6081N,12409.3249W,329,3.5,14.4,90,1017.41,20.2,327.39,24,4,0.928,12.25914,,12.1735,,3.8489107,,33.29783,,11.815,18.528,1495.344
7/24/2019,6:26:13,22:26:13,23:26:13,Net on Deck,90,82,,62612,3936.5306N,12410.0433W,278,3,14.2,91,1017.4,20.36,332.61,22,32,0.946,12.08174,,12.01709,,3.8430156,,33.39919,,11.66,19.02,1494.921
7/24/2019,6:26:14,22:26:14,23:26:14,End Marine Mammal Watch,90,82,,62613,3936.5309N,12410.0447W,281,3.2,14.2,90,1017.4,20.23,335.18,22,32,0.946,12.08174,,12.01709,,3.8430156,,33.39919,,11.661,19.104,1494.942
