Date,Time,Button,Order Occ,Trawl,Notes,MX512-Time,MX512-Lat,MX512-Lon,MX512-COG,MX512-SOG,AirTemp2,RelHum1,Baro-Cal-AtSeaLevel-VALUE,TrueWind-SPEED,TrueWind-DIRECTION,RelWindbird-Spd,RelWindbird-Dir,Fluoro,TSG-SBE21-Temp,TSG-SBE45-Temp,TSG-SBE38-Temp2 for 21,TSG-SBE38-Temp2 for 45,TSG-SBE21-Cond,TSG-SBE45-Cond,TSG-SBE21-Sal,TSG-SBE45-Sal,Valeport-UVSVP-Temp,Valeport-UVSVP-SVel
8/31/2019,23:21:12,UCTD Deployed,,,,232111,3336.4064N,11857.5106W,61,8.1,,,1010.93,7.71,262.45,2,303,1.312,25.15534,22.6882,22.47769,22.512,5.1965904,4.8849,34.06434,33.5903,21.759,1525.552
9/1/2019,2:04:37,UCTD Deployed,,,,20436,3350.6621N,11827.8454W,61,10.7,,,1010.61,10.31,251.72,2,291,1.566,25.62112,23.1373,22.89085,22.9048,5.2301478,4.92173,33.96174,33.5296,22.205,1527.242
9/1/2019,2:22:52,End Transect,,,10,22251,3351.9212N,11825.2089W,59,6.3,,,1010.76,5.05,254.93,2,321,1.638,26.4421,23.9208,23.73174,23.733,5.328049,5.00421,34.06183,33.5615,23.619,1530.393
9/1/2019,2:50:29,Start Marine Mammal Watch,158,144,,25028,3352.6745N,11828.7081W,284,8.1,,,1010.47,11.25,261.85,19,347,1.603,25.39222,22.9084,22.80263,22.7976,5.2128317,4.89755,34.00598,33.519,22.46,1527.416
9/1/2019,3:24:17,Arrive Station,158,144,,32416,3354.6972N,11833.3230W,299,6.2,,,1010.64,9.82,240.19,13,333,1.443,24.17814,21.7384,21.52226,21.5247,5.0839947,4.77624,33.96628,33.4776,20.964,1523.328
9/1/2019,3:26:37,Net In Water,158,144,,32636,3354.6540N,11833.4916W,238,2.9,,,1010.67,10.13,248.03,13,358,1.43,24.14692,21.708,21.49879,21.5013,5.0819544,4.77277,33.97471,33.4739,21.19,1524.015
9/1/2019,3:39:50,Shoot Doors,158,144,,33950,3354.3178N,11834.2144W,243,4.6,,,1010.67,9.41,248.06,14,354,1.431,24.19875,21.757,21.53144,21.5378,5.0820627,4.77982,33.93613,33.4913,21.333,1524.64
9/1/2019,3:44:38,Begin Fishing (EQ),158,144,,34437,3354.1700N,11834.6589W,249,4.5,,,1010.73,9.5,247.08,14,353,1.428,24.36394,21.913,21.65181,21.6505,5.1017369,4.79512,33.95809,33.4904,21.3,1524.306
9/1/2019,4:31:59,Haul Back,158,144,,43158,3353.0806N,11838.5220W,243,2.3,20.1,97,1011.26,6.05,282.34,8,19,1.425,24.39969,21.9502,21.69575,21.6958,5.1045319,4.79918,33.95188,33.4933,21.586,1525.101
9/1/2019,4:35:27,Doors Up,158,144,,43527,3353.0023N,11838.6845W,241,2.8,20,97,1011.29,6.6,277.59,9,18,1.421,24.42554,21.9697,21.69544,21.6935,5.1086174,4.80294,33.96281,33.5077,21.534,1525.011
9/1/2019,5:03:15,Net on Deck,158,144,,50315,3351.8927N,11839.4781W,195,3.3,20,98,1011.42,3.83,286.19,5,57,1.437,24.405,21.9576,21.72412,21.7274,5.1055,4.79838,33.95509,33.4813,21.351,1524.567
9/1/2019,5:03:15,End Marine Mammal Watch,158,144,,50315,3351.8927N,11839.4781W,195,3.3,20,98,1011.42,3.83,286.19,5,57,1.437,24.405,21.9576,21.72412,21.7274,5.1055,4.79838,33.95509,33.4813,21.351,1524.567
9/1/2019,5:03:25,Depart Station,158,144,,50325,3351.8837N,11839.4802W,191,3.3,20,98,1011.42,4.5,312.69,4,87,1.436,24.42156,21.9692,21.73107,21.7315,5.1058254,4.79927,33.94498,33.4793,21.265,1524.198
9/1/2019,5:16:16,Start Marine Mammal Watch,159,145,,51615,3351.6337N,11838.0566W,89,6.6,20,98,1011.5,3.97,318.09,5,330,1.433,24.22399,21.7722,21.51262,21.5115,5.0912014,4.78126,33.98548,33.4908,21.238,1524.104
9/1/2019,5:49:22,Arrive Station,159,145,,54921,3350.2200N,11833.5240W,154,4.4,20.3,100,1011.7,0.75,280.65,3,20,1.461,24.40898,21.9507,5.1049617,4.79806,33.94806,33.4842,21.67439,21.6738,21.382,1524.58
9/1/2019,5:50:29,Net In Water,159,145,,55028,3350.1494N,11833.4867W,156,3.8,20.3,99,1011.71,0.87,245.76,4,22,1.462,24.3904,21.9362,21.6768,21.6779,5.1034597,4.79701,33.95091,33.4872,21.387,1524.625
9/1/2019,6:02:42,Shoot Doors,159,145,,60242,3349.4477N,11833.0318W,151,5.3,20.4,100,1011.7,0.82,161.86,6,7,1.478,24.3573,21.89,21.60518,21.59,5.0977583,4.78992,33.93338,33.4675,21.217,1524.123
9/1/2019,6:06:07,Begin Fishing (EQ),159,145,,60606,3349.1848N,11832.8432W,151,4.6,20.4,100,1011.77,1.34,136.01,6,4,1.496,24.1037,21.653,21.40093,21.4035,5.0605586,4.76606,33.84689,33.4639,21.131,1523.869
9/1/2019,6:51:11,Haul Back,159,145,,65110,3346.2400N,11831.1996W,154,4,20.4,99,1011.7,3.33,268.82,4,56,1.578,24.53003,22.0571,21.73609,21.7139,5.1213092,4.80667,33.97837,33.4692,21.282,1524.279
9/1/2019,7:25:58,Net on Deck,159,145,,72557,3345.2147N,11830.1624W,109,2.7,20.2,99,1011.53,4.33,203.55,5,71,1.528,22.89638,20.5176,20.22929,20.2251,4.9370454,4.65276,33.83169,33.4506,19.249,1518.667
9/1/2019,7:25:59,End Marine Mammal Watch,159,145,,72558,3345.2145N,11830.1616W,107,2.7,20.2,99,1011.53,3.72,213.75,5,71,1.53,22.89638,20.5203,20.22929,20.2249,4.9370454,4.65193,33.83169,33.4418,19.242,1518.609
9/1/2019,7:30:24,Depart Station,159,145,,73023,3345.0772N,11829.9186W,126,3.2,20.1,99,1011.52,3.95,217.96,5,58,1.524,22.95184,20.5617,4.9403768,4.65578,33.81455,33.4401,20.26563,20.2456,19.255,1518.63
9/1/2019,7:47:14,Start Marine Mammal Watch,160,146,,74713,3344.1385N,11828.2715W,123,6.4,20.1,100,1011.35,5.79,244.3,6,53,1.496,22.71621,20.3208,20.07254,20.0746,4.928342,4.63756,33.90393,33.4836,19.929,1520.629
9/1/2019,8:17:25,Arrive Station,160,146,,81724,3342.6020N,11824.8155W,127,4.5,19.7,101,1011.54,7.25,264.14,5,100,1.456,23.16918,20.7499,4.9754179,4.67965,33.91577,33.4836,20.46778,20.4672,19.896,1520.382
9/1/2019,8:18:42,Net In Water,160,146,,81842,3342.5418N,11824.7226W,127,4.4,19.7,101,1011.55,5.12,258.05,5,79,1.458,23.1206,20.7011,20.41077,20.4028,4.9709011,4.67371,33.91862,33.4744,19.824,1520.363
9/1/2019,8:29:16,Shoot Doors,160,146,,82916,3342.1946N,11824.1487W,125,4.5,19.5,101,1011.6,6.81,257.76,5,90,1.454,22.77116,20.3677,20.10618,20.108,4.9341462,4.64168,33.90615,33.4797,19.475,1519.638
9/1/2019,8:32:41,Begin Fishing (EQ),160,146,,83241,3342.0230N,11823.8631W,125,5.2,19.4,101,1011.56,8.37,259.6,6,96,1.452,22.824,20.4133,20.12296,20.1375,4.9426366,4.64543,33.93067,33.4739,19.428,1519.285
9/1/2019,9:17:42,Haul Back,160,146,,91741,3340.3984N,11821.0791W,129,3.6,18.9,102,1011.63,4.86,271.01,3,96,1.419,22.33744,19.9477,19.68967,19.6909,4.8972825,4.60418,33.9578,33.5091,19.465,1519.376
9/1/2019,9:52:00,Net on Deck,160,146,,95159,3339.6897N,11819.8524W,133,2.4,18.7,103,1011.52,4.4,270.74,3,107,1.407,22.12645,19.7484,19.48828,19.4913,4.8762207,4.58266,33.95851,33.4923,19.37,1519.121
9/1/2019,9:52:00,End Marine Mammal Watch,160,146,,95200,3339.6891N,11819.8518W,137,2.5,18.7,103,1011.52,4.4,272.68,3,107,1.407,22.12645,19.7513,19.48828,19.4918,4.8762207,4.58348,33.95851,33.4968,19.37,1519.113
9/1/2019,9:59:27,Depart Station,160,146,,95927,3339.6964N,11819.7157W,346,1.6,18.7,103,1011.39,0.73,279.14,2,347,1.404,22.19205,19.8053,4.8815955,4.58763,33.94915,33.4875,19.52598,19.5252,19.386,1519.153
9/1/2019,14:32:08,Start Transect,,,9,143208,3342.4074N,11820.3031W,240,6.4,18.1,105,1011.76,1.92,263.5,8,4,1.353,21.6757,19.3151,19.40849,19.4174,4.8252907,4.53882,33.9126,33.4792,18.741,1517.377
9/1/2019,15:01:57,UCTD Deployed,,,,150156,3339.8154N,11825.6584W,243,8.5,18.2,105,1012.12,4.19,324.77,10,30,1.321,23.03221,20.6143,20.42471,20.4259,4.9697186,4.67311,33.97779,33.5381,20.224,1521.519
9/1/2019,21:11:30,End Transect,,,9,211129,3308.1974N,11931.2988W,239,10.2,16.5,105,1012.4,11.59,285.84,20,28,1.425,19.93269,17.6122,17.32978,17.3324,4.6540712,4.37582,33.92816,33.4955,17.066,1512.625
9/1/2019,22:33:41,Start Transect,,,8,223340,3302.8533N,11916.0720W,59,7,17.3,105,1011.77,8.31,269.7,4,280,1.485,22.85646,20.4351,20.23762,20.2551,4.9543504,4.65415,33.99574,33.527,20.009,1521.059
9/2/2019,2:33:17,Break Transect,,,8,23316,3323.5822N,11833.1205W,58,10.6,18.9,105,1011.42,4.15,295.48,8,342,1.562,24.99923,22.481,22.1443,22.13,5.182928,4.86212,34.08113,33.5736,21.539,1525.021
9/2/2019,2:48:18,Arrive Station,161,,,24817,3323.5780N,11834.2267W,12,0.9,19,104,1011.4,1.48,303.8,2,330,1.583,25.15797,22.6885,22.46174,22.4807,5.1974488,4.88293,34.06869,33.5749,21.843,1525.814
9/2/2019,2:48:19,CTD IN,161,,,24819,3323.5785N,11834.2264W,20,1,18.9,104,1011.4,1.57,300,2,329,1.583,25.18549,22.6936,22.48097,22.4856,5.197878,4.88259,34.05116,33.5684,21.824,1525.942
9/2/2019,3:19:05,CTD OUT,161,,,31904,3323.3834N,11834.5159W,254,7.8,18.9,104,1011.58,2.84,207.49,10,349,1.589,25.31184,22.8117,22.48514,22.4431,5.1986314,4.89511,33.96195,33.5743,21.63,1525.717
9/2/2019,3:19:06,Depart Station,161,,,31905,3323.3828N,11834.5185W,254,7.9,18.9,104,1011.61,2.43,219.57,10,353,1.586,25.31184,22.808,22.48514,22.4254,5.1986314,4.89458,33.96195,33.573,21.805,1526.007
9/2/2019,3:50:17,Start Marine Mammal Watch,162,147,,35016,3321.8889N,11839.8413W,250,9.4,18.9,103,1011.78,2.2,294.46,11,9,1.671,23.75233,21.3124,21.04915,21.0344,5.0455063,4.74107,34.0012,33.5319,20.683,1522.767
9/2/2019,4:23:27,Arrive Station,162,147,,42326,3320.4510N,11844.2738W,143,2.8,18.5,103,1012.42,0.26,185.42,3,4,1.684,24.44406,21.9735,21.67765,21.679,5.1174361,4.81194,34.01462,33.5751,21.201,1524.186
9/2/2019,4:23:59,Net In Water,162,147,,42358,3320.4310N,11844.2546W,142,3,18.5,103,1012.42,0.6,237.7,3,7,1.686,24.45595,21.9866,21.65885,21.6547,5.1180836,4.81298,34.01043,33.5731,21.243,1524.289
9/2/2019,4:35:58,Shoot Doors,162,147,,43558,3319.9403N,11843.7557W,140,4.4,18.5,103,1012.48,0.61,149.92,5,1,1.688,23.85186,21.4102,21.16018,21.1592,5.0542153,4.75569,33.99088,33.5712,20.759,1523
9/2/2019,4:40:05,Begin Fishing (EQ),162,147,,44004,3319.6858N,11843.5042W,139,4.3,18.4,104,1012.56,3.7,137.49,8,4,1.688,23.79309,21.3431,21.05433,21.0496,5.051097,4.7474,34.01228,33.558,20.714,1522.841
9/2/2019,5:31:04,Haul Back,162,147,,53103,3317.1492N,11841.1549W,143,2.7,18.6,104,1012.39,4.03,198.04,5,34,1.64,23.18063,20.7585,20.55262,20.554,4.9951935,4.69013,34.05827,33.5609,19.776,1520.3
9/2/2019,5:31:07,Doors Up,162,147,,53106,3317.1475N,11841.1531W,141,2.7,18.6,104,1012.37,3.83,222.59,5,58,1.637,23.16648,20.7512,20.55497,20.5558,4.9949788,4.68831,34.06757,33.5519,19.779,1520.288
9/2/2019,6:01:46,Net on Deck,162,147,,60146,3316.3662N,11840.1757W,111,1.6,18.6,104,1012.52,3.23,184.22,4,47,1.576,22.75078,20.3469,20.0807,20.0824,4.9459656,4.65025,34.01313,33.5655,19.877,1520.594
9/2/2019,6:04:31,End Marine Mammal Watch,162,147,,60430,3316.3337N,11840.0929W,127,2.3,18.5,104,1012.63,2.43,191.73,4,33,1.582,22.81178,20.4111,20.1505,20.15,4.9446791,4.65675,33.95587,33.5671,19.873,1520.578
9/2/2019,6:04:39,Depart Station,162,147,,60438,3316.3303N,11840.0877W,128,2.4,18.5,104,1012.65,2.9,166.64,5,22,1.574,22.85173,20.4481,20.14741,20.1452,4.9473633,4.6595,33.94559,33.5599,19.871,1520.573
9/2/2019,6:22:21,Start Marine Mammal Watch,163,148,,62221,3314.9036N,11837.9744W,128,8.3,18.4,103,1012.47,2.62,211.08,9,18,1.621,23.41601,21.0616,20.95328,20.9483,4.9960568,4.72584,33.8836,33.6076,20.11,1521.247
9/2/2019,6:52:29,Arrive Station,163,148,,65228,3313.8230N,11833.6761W,94,3.9,18.3,103,1012.24,1.94,29.38,5,342,1.545,22.9897,20.5824,4.9715479,4.67445,34.02474,33.574,20.34874,20.3597,20.043,1521.04
9/2/2019,6:53:06,Net In Water,163,148,,65306,3313.8185N,11833.6267W,96,4,18.3,103,1012.26,0.19,4.65,4,0,1.551,23.07274,20.6717,20.40706,20.409,4.9734807,4.68348,33.97533,33.576,19.994,1520.905
9/2/2019,7:09:10,Begin Fishing (EQ),163,148,,70910,3313.6913N,11832.3191W,96,5.6,18.2,104,1012.28,0.82,236.2,4,7,1.525,23.22437,20.7911,20.49936,20.4893,4.9959493,4.6942,34.03025,33.5677,19.482,1519.466
9/2/2019,7:54:14,Haul Back,163,148,,75413,3313.1707N,11828.3127W,102,4.5,18.7,104,1012.62,5.53,93.48,10,5,1.526,22.99371,20.5964,20.30923,20.2946,4.9664973,4.67516,33.98284,33.5687,19.245,1518.635
9/2/2019,8:26:12,Net on Deck,163,148,,82611,3313.0299N,11826.9373W,79,2.1,19.1,104,1012.66,4.31,118.6,6,30,1.627,24.54391,22.0429,21.73481,21.785,5.1343212,4.81643,34.06482,33.5565,20.791,1523.182
9/2/2019,8:26:13,End Marine Mammal Watch,163,148,,82613,3313.0300N,11826.9359W,79,2.1,19.1,104,1012.66,4.3,122.69,6,32,1.629,24.51153,22.0389,21.77931,21.7929,5.1318447,4.8159,34.07094,33.5554,20.812,1523.213
9/2/2019,8:49:33,Depart Station,163,148,,84932,3314.0603N,11827.5276W,327,6.8,19.2,103,1012.64,4.77,124.61,3,34,1.622,24.28501,21.8178,21.49278,21.4933,5.0938895,4.79475,33.95925,33.5613,20.239,1521.34
9/2/2019,9:25:22,Start Marine Mammal Watch,164,149,,92521,3319.0690N,11830.9215W,332,10.7,19.3,102,1012.55,5.89,142.17,5,11,1.608,23.6453,21.1754,21.01389,21.0217,5.045722,4.73044,34.08496,33.5548,19.981,1520.968
9/2/2019,9:55:39,Arrive Station,164,149,,95538,3323.6621N,11834.1144W,298,5.2,19.5,102,1012.76,5.2,118,0,276,1.603,24.31686,21.852,21.58104,21.5841,5.100448,4.79856,33.98417,33.5647,21.172,1524.054
9/2/2019,9:56:12,Net In Water,164,149,,95611,3323.6828N,11834.1636W,296,4.8,19.5,102,1012.73,5.02,140.35,2,280,1.597,24.34137,21.8845,21.61644,21.6257,5.1015241,4.80237,33.97362,33.5693,21.212,1524.209
9/2/2019,10:04:56,Shoot Doors,164,149,,100455,3323.9510N,11834.7651W,298,5.1,19.5,102,1012.77,5.1,118,0,349,1.582,24.31819,21.8619,21.58246,21.5835,5.1061467,4.79941,34.02581,33.5636,21.137,1523.995
9/2/2019,10:08:22,Begin Fishing (EQ),164,149,,100822,3324.1098N,11835.1080W,301,5.4,19.4,102,1012.72,4.58,154.73,3,310,1.574,24.38646,21.9346,21.65806,21.6541,5.1070064,4.80732,33.9804,33.5691,21.047,1523.813
9/2/2019,10:53:15,Haul Back,164,149,,105314,3325.6169N,11838.3480W,298,4.7,20.1,100,1013.1,5.21,128.25,1,244,1.539,24.91246,22.4356,22.16117,22.1615,5.1695932,4.85724,34.04797,33.5707,22.002,1526.279
9/2/2019,10:58:06,Doors Up,164,149,,105806,3325.7419N,11838.6164W,297,3.3,20,99,1013.14,4.79,155.26,3,279,1.533,24.86774,22.3858,22.10199,22.0982,5.1681956,4.85296,34.07138,33.5759,21.838,1525.872
9/2/2019,11:22:55,Net on Deck,164,149,,112254,3326.3030N,11839.7698W,297,2.7,20.1,96,1013.22,3.76,149.9,2,268,1.504,24.64367,22.1798,21.89412,21.8936,5.1403433,4.83078,34.03406,33.5625,21.2,1524.122
9/2/2019,11:22:56,End Marine Mammal Watch,164,149,,112255,3326.3032N,11839.7707W,294,2.8,20.1,96,1013.2,3.71,148.63,3,265,1.504,24.64367,22.1787,21.89412,21.8926,5.1403433,4.8291,34.03406,33.5503,21.19,1524.179
9/2/2019,11:23:01,Depart Station,164,149,,112300,3326.3045N,11839.7750W,290,2.8,20.1,96,1013.17,3.59,141.4,2,271,1.501,24.63907,22.1733,21.8896,21.8887,5.1405568,4.82988,34.03914,33.5605,21.174,1524.021
9/2/2019,13:32:04,Resume Transect,,,8,133203,3323.6211N,11833.1419W,13,6.7,20.1,99,1013,2.3,108.63,7,33,1.626,24.16951,21.7268,21.46635,21.4731,5.0904472,4.78213,34.02127,33.5329,21.276,1524.419
9/2/2019,17:18:41,End Transect,,,8,171840,3338.9547N,11803.3127W,61,6.5,21.6,100,1014.78,3.03,215.02,4,19,1.445,23.30853,20.9195,20.76465,20.77,4.9908953,4.69816,33.92679,33.4983,20.4,1521.916
9/2/2019,18:36:42,Start Transect,,,7,183641,3333.4672N,11750.8960W,237,7.4,21.8,100,1014.53,3.43,164.61,9,335,1.427,23.9479,21.5309,21.49278,21.5002,5.0647519,4.75675,33.997,33.4854,20.854,1523.125
9/2/2019,21:15:35,Break Transect,,,7,211534,3320.7391N,11817.3641W,230,9.4,,,1012.55,13.2,155.76,18,325,1.388,25.11734,22.5947,22.27413,22.2556,5.2220808,4.87879,34.28096,33.6151,21.744,1525.624
9/2/2019,22:15:25,Start Transect,,,6,221524,3311.7707N,11811.2734W,61,9.4,D,95,1012.76,8.43,238.78,1,32,1.411,25.66021,23.196,22.96117,22.9878,5.2489708,4.94212,34.06993,33.6407,22.641,1528.018
9/3/2019,1:26:37,End Transect,,,6,12637,3326.2281N,11741.2969W,77,5.3,,,1012.88,5.96,237.66,2,82,1.342,25.91483,23.3309,22.61124,22.6078,5.2833961,4.94252,34.13049,33.541,20.808,1523.471
9/3/2019,2:45:34,Arrive Station,165,,,24534,3324.9875N,11743.6828W,278,0.7,,,1013.43,1.43,234.85,2,319,1.312,26.16214,23.6676,23.45905,23.4587,5.2958757,4.98334,34.03707,33.5954,22.728,1528.297
9/3/2019,2:45:36,CTD IN,165,,,24534,3324.9875N,11743.6828W,281,0.7,,,1013.48,1.31,271.94,2,332,1.31,26.16214,23.6676,23.45905,23.4587,5.2958757,4.98334,34.03707,33.5954,22.757,1528.437
9/3/2019,3:09:22,CTD OUT,165,,,30921,3325.0008N,11743.6934W,345,1.9,,,1013.76,1.3,241.7,2,306,1.3,26.2603,23.7552,23.52088,23.52,5.3048079,4.98867,34.02887,33.5694,22.746,1528.275
9/3/2019,3:09:23,Depart Station,165,,,30922,3325.0013N,11743.6936W,344,1.9,,,1013.76,2.76,210.52,2,268,1.298,26.2603,23.7548,23.52088,23.5193,5.3048079,4.98887,34.02887,33.5712,22.735,1528.027
9/3/2019,3:09:58,Start Marine Mammal Watch,166,150,,30957,3325.0219N,11743.6992W,349,2.5,,,1013.76,2.12,192.2,1,308,1.303,26.26485,23.7548,23.47835,23.4744,5.3065289,4.98759,34.03792,33.5615,22.702,1528.268
9/3/2019,3:42:44,Arrive Station,166,150,,34243,3326.9005N,11744.0919W,137,2.8,,,1013.91,2.38,246.81,3,53,1.302,26.71199,24.2001,23.91903,23.9175,5.3612971,5.03549,34.10115,33.5861,22.353,1527.126
9/3/2019,3:43:05,Net In Water,166,150,,34304,3326.8897N,11744.0781W,136,2.7,,,1013.93,2.13,240.23,3,49,1.304,26.71585,24.1879,23.91362,23.909,5.3616217,5.03347,34.10063,33.5802,21.966,1525.628
9/3/2019,3:55:01,Shoot Doors,166,150,,35500,3326.4695N,11743.5533W,135,4.3,21.7,97,1013.97,2.22,220.18,5,32,1.301,26.24545,23.673,23.22173,23.0969,5.3038392,4.97871,34.03287,33.5562,20.026,1520.77
9/3/2019,3:59:25,Begin Fishing (EQ),166,150,,35925,3326.2391N,11743.2531W,136,4.5,,,1013.94,2.75,254.51,4,44,1.321,24.17351,21.7517,21.61232,21.6141,5.0962531,4.78237,34.06181,33.5154,20.423,1522.019
9/3/2019,4:44:27,Haul Back,166,150,,44426,3323.9626N,11740.9036W,157,4.2,21.7,99,1014.2,0.69,268.46,4,14,1.325,24.49234,22.062,21.81404,21.8022,5.1244269,4.81624,34.03017,33.5402,19.964,1520.851
9/3/2019,4:49:33,Doors Up,166,150,,44932,3323.7674N,11740.8089W,156,2.8,21.6,99,1014.15,0.81,239.53,3,19,1.327,24.69646,22.2375,21.97827,21.9796,5.1427088,4.83372,34.01172,33.5408,20.589,1522.384
9/3/2019,5:21:00,Net on Deck,166,150,,52059,3322.6134N,11740.3211W,154,2.2,21.7,99,1014.21,0.54,35.53,2,344,1.324,25.6517,23.2014,22.98297,22.999,5.2424112,4.93423,34.02842,33.5763,21.697,1525.544
9/3/2019,5:21:01,End Marine Mammal Watch,166,150,,52100,3322.6130N,11740.3207W,152,2.1,21.7,99,1014.21,0.42,42.5,2,344,1.317,25.6517,23.2061,22.98297,23.0009,5.2424112,4.9315,34.02842,33.5519,21.72,1525.889
9/3/2019,5:21:05,Depart Station,166,150,,52104,3322.6105N,11740.3196W,159,2.4,21.7,99,1014.18,0.66,25.18,2,347,1.312,25.68034,23.2197,22.99753,23.0118,5.2431634,4.93568,34.01254,33.5734,21.879,1525.901
9/3/2019,6:49:38,Start Marine Mammal Watch,167,151,,64937,3327.7891N,11757.6035W,285,11.2,21.6,101,1013.22,8.3,157.44,9,318,1.256,24.49435,22.0497,21.76371,21.7626,5.1255012,4.81692,34.03666,33.555,21.409,1524.71
9/3/2019,7:45:19,Arrive Station,167,151,,74519,3327.9181N,11803.2403W,141,8.1,21.3,100,1013.17,6.33,328.39,2,339,1.241,25.097,22.6288,5.1844368,4.86988,34.01865,33.52,22.35444,22.355,22.259,1528.178
9/3/2019,7:48:14,Net In Water,167,151,,74813,3327.6888N,11803.0105W,142,4.6,21.6,100,1013.2,4.5,320,0,329,1.25,25.14357,22.6729,22.37381,22.3736,5.1887374,4.87596,34.01535,33.5332,22.239,1527.94
9/3/2019,8:01:15,Shoot Doors,167,151,,80114,3327.0347N,11802.3753W,136,5.1,22,97,1013.25,6.9,324.41,2,191,1.282,25.23857,22.7599,22.45395,22.4521,5.2059482,4.89019,34.07066,33.5761,22.308,1528.243
9/3/2019,8:03:56,Begin Fishing (EQ),167,151,,80356,3326.8417N,11802.1832W,140,5.4,21.7,97,1013.22,5.97,338.45,2,259,1.303,25.19599,22.73,22.45783,22.4606,5.1985261,4.88682,34.04804,33.5731,22.363,1528.127
9/3/2019,8:48:58,Haul Back,167,151,,84857,3324.4741N,11759.9757W,146,3.4,22.1,97,1013.17,3.4,326,1,315,1.276,24.83418,22.3829,22.11549,22.1184,5.1572265,4.84609,34.01544,33.5248,21.999,1526.731
9/3/2019,9:19:38,Net on Deck,167,151,,91937,3323.6504N,11759.5300W,135,2.9,22,100,1013.13,3.74,327.31,1,197,1.258,24.82759,22.3708,22.08872,22.0886,5.151635,4.84399,33.97899,33.5178,21.963,1526.644
9/3/2019,9:19:38,End Marine Mammal Watch,167,151,,91938,3323.6498N,11759.5293W,135,2.9,22,100,1013.13,3.86,319.94,1,180,1.259,24.82759,22.3711,22.08872,22.0888,5.151635,4.8429,33.97899,33.5092,21.967,1526.688
9/3/2019,9:23:20,Depart Station,167,151,,92319,3323.4982N,11759.4044W,143,3.1,21.5,99,1013.08,4.97,318.2,2,171,1.247,24.80256,22.3477,5.1533532,4.84226,34.01059,33.5223,22.06252,22.0624,21.957,1526.453
9/3/2019,9:58:24,Start Marine Mammal Watch,168,152,,95823,3319.0201N,11801.0620W,200,8.3,21.3,101,1012.95,5.09,310.36,8,39,1.32,25.03797,22.5166,22.21056,22.2366,5.1959424,4.86661,34.14803,33.581,21.783,1525.881
9/3/2019,10:38:20,Arrive Station,168,152,,103819,3313.9691N,11803.4688W,289,4.4,21.3,100,1012.83,4.53,338.02,8,25,1.361,25.20513,22.726,5.2093893,4.89057,34.12112,33.605,22.40987,22.4096,21.8,1525.636
9/3/2019,10:39:33,Net In Water,168,152,,103932,3314.0026N,11803.5729W,286,4.6,21.3,100,1012.81,5.26,334.35,8,25,1.363,25.20056,22.7221,22.4142,22.4149,5.2082056,4.89101,34.11585,33.6114,20.993,1523.579
9/3/2019,10:48:31,Shoot Doors,168,152,,104830,3314.2204N,11804.2748W,289,4.5,21.3,100,1012.79,4.88,321.83,9,19,1.343,24.48178,21.9977,21.61675,21.6136,5.1202311,4.81047,34.00687,33.5449,20.594,1522.519
9/3/2019,10:51:38,Begin Fishing (EQ),168,152,,105137,3314.3161N,11804.5774W,291,5.3,21.3,100,1012.78,4.08,324.02,9,17,1.338,24.09239,21.689,21.4822,21.4908,5.0735681,4.77991,33.95321,33.5448,21.09,1524.017
9/3/2019,11:36:33,Haul Back,168,152,,113633,3315.2655N,11808.2353W,287,4.4,21.3,101,1012.76,4.74,344.85,8,31,1.354,24.74922,22.2887,21.98859,21.9903,5.1546441,4.84782,34.06048,33.6109,21.674,1525.422
9/3/2019,11:41:22,Doors Up,168,152,,114121,3315.3257N,11808.5194W,284,3.2,21.3,101,1012.74,4.75,343.88,7,33,1.359,24.69779,22.2471,21.97444,21.9771,5.1477636,4.84237,34.04828,33.6007,21.831,1525.945
9/3/2019,12:06:56,Net on Deck,168,152,,120655,3315.4828N,11809.9084W,286,2.4,21.4,100,1012.88,3.33,345.27,5,30,1.366,24.8052,22.3419,22.05347,22.053,5.1634626,4.85166,34.08357,33.5997,21.878,1526.026
9/3/2019,12:06:58,End Marine Mammal Watch,168,152,,120657,3315.4831N,11809.9099W,285,2.3,21.4,100,1012.88,3.44,348.29,6,30,1.368,24.8052,22.3407,22.05347,22.0522,5.1634626,4.85208,34.08357,33.6039,21.869,1526
9/3/2019,12:07:00,Depart Station,168,152,,120700,3315.4839N,11809.9120W,290,2.4,21.4,100,1012.89,4.19,340.88,6,30,1.366,24.8052,22.3396,22.05347,22.051,5.1634626,4.8519,34.08357,33.6033,21.869,1526.069
9/3/2019,13:32:32,Resume Transect,,,7,133232,3320.5985N,11817.5729W,181,6.5,21.4,99,1013.04,4.25,136.91,10,346,1.418,25.13175,22.6604,22.37532,22.3751,5.1922867,4.88322,34.05038,33.5987,22.285,1527.07
9/3/2019,18:27:18,End Transect,,,7,182718,3256.3875N,11906.6001W,238,9.8,18.3,100,1014.05,3.63,205.19,14,357,1.346,23.26139,20.8746,20.58692,20.5254,4.9738064,4.70131,33.83256,33.5588,19.22,1518.202
9/3/2019,20:13:21,Start Transect,,,6,201320,3246.5549N,11902.1378W,64,10.7,18,102,1013.7,3.7,242.87,7,0,1.291,22.18318,19.7946,4.8815955,4.59165,33.95609,33.529,19.47423,19.4736,19.287,1518.889
