cruise,vessel_name,date,set,data_type_name,common_name,sequence_number,sample_weight,weight_unit_name,length_unit_name,comment,specimen_number,fish_length,length_type_name,standardLength_mm,forkLength_mm,weight_orig,weightg,sex,maturity
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,19,154,Fork length,,154,36,36,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,20,162,Fork length,,162,42,42,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,21,172,Fork length,,172,48,48,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,22,166,Fork length,,166,46,46,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,23,143,Fork length,,143,28,28,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,24,163,Fork length,,163,43,43,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,25,160,Fork length,,160,40,40,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,26,161,Fork length,,161,42,42,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,27,155,Fork length,,155,36,36,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,28,151,Fork length,,151,30,30,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,29,171,Fork length,,171,48,48,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,30,163,Fork length,,163,40,40,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,31,143,Fork length,,143,28,28,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,32,152,Fork length,,152,32,32,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,33,151,Fork length,,151,28,28,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,34,154,Fork length,,154,32,32,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,35,149,Fork length,,149,48,48,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,36,153,Fork length,,153,32,32,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,37,167,Fork length,,167,46,46,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,38,154,Fork length,,154,32,32,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,39,160,Fork length,,160,38,38,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,40,155,Fork length,,155,36,36,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,41,155,Fork length,,155,34,34,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,42,152,Fork length,,152,32,32,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,43,149,Fork length,,149,30,30,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,44,163,Fork length,,163,40,40,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,45,154,Fork length,,154,36,36,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,46,156,Fork length,,156,34,34,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,47,142,Fork length,,142,26,26,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,48,165,Fork length,,165,40,40,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,49,154,Fork length,,154,36,36,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,50,147,Fork length,,147,30,30,Not Sexed,
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,1,449,Fork length,,449,1066,1066,Male,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,2,458,Fork length,,458,1032,1032,Female,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,3,460,Fork length,,460,1136,1136,Male,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,4,462,Fork length,,462,1190,1190,Female,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,5,494,Fork length,,494,1314,1314,Male,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,6,481,Fork length,,481,1276,1276,Male,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,7,469,Fork length,,469,1126,1126,Male,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,8,468,Fork length,,468,1188,1188,Female,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,9,477,Fork length,,477,1280,1280,Female,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,10,481,Fork length,,481,1226,1226,Female,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,11,474,Fork length,,474,1087,1087,Female,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,12,467,Fork length,,467,1116,1116,Female,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,13,475,Fork length,,475,1181,1181,Male,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,14,465,Fork length,,465,1013,1013,Female,3
,Lisa Marie,6/28/2019,1,Research,Jack Mackerel,1,17478,Grams,Millimeters,Set 1,15,476,Fork length,,476,1152,1152,Male,3
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,1,150,Fork length,,150,34,34,Female,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,2,141,Fork length,,141,26,26,Female,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,3,154,Fork length,,154,36,36,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,4,150,Fork length,,150,30,30,Female,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,5,164,Fork length,,164,44,44,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,6,150,Fork length,,150,32,32,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,7,156,Fork length,,156,34,34,Female,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,8,161,Fork length,,161,38,38,Female,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,9,158,Fork length,,158,38,38,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,10,192,Fork length,,192,62,62,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,11,172,Fork length,,172,54,54,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,12,156,Fork length,,156,36,36,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,13,191,Fork length,,191,70,70,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,14,165,Fork length,,165,42,42,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,15,144,Fork length,,144,26,26,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,16,156,Fork length,,156,38,38,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,17,171,Fork length,,171,46,46,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,18,191,Fork length,,191,70,70,Female,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,19,163,Fork length,,163,44,44,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,20,146,Fork length,,146,28,28,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,21,165,Fork length,,165,48,48,Female,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,22,171,Fork length,,171,54,54,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,23,154,Fork length,,154,36,36,Female,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,24,177,Fork length,,177,56,56,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,25,180,Fork length,,180,58,58,Male,2
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,26,164,Fork length,,164,42,42,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,27,150,Fork length,,150,32,32,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,28,146,Fork length,,146,30,30,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,29,164,Fork length,,164,42,42,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,30,140,Fork length,,140,26,26,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,31,160,Fork length,,160,38,38,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,32,152,Fork length,,152,36,36,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,33,142,Fork length,,142,26,26,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,34,147,Fork length,,147,30,30,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,35,154,Fork length,,154,34,34,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,36,142,Fork length,,142,26,26,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,37,149,Fork length,,149,28,28,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,38,165,Fork length,,165,46,46,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,39,154,Fork length,,154,34,34,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,40,152,Fork length,,152,34,34,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,41,150,Fork length,,150,30,30,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,42,145,Fork length,,145,26,26,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,43,142,Fork length,,142,28,28,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,44,143,Fork length,,143,28,28,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,45,145,Fork length,,145,30,30,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,46,150,Fork length,,150,30,30,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,47,147,Fork length,,147,28,28,Not Sexed,
,Lisa Marie,6/28/2019,4,Research,Pacific Herring,16,,Grams,Millimeters,Set 4,48,148,Fork length,,148,32,32,Not Sexed,
,Lisa Marie,6/29/2019,2,Research,Jack Mackerel,2,5120,Grams,Millimeters,Set 2,1,458,Fork length,,458,1040,1040,Male,3
,Lisa Marie,6/29/2019,2,Research,Jack Mackerel,2,5120,Grams,Millimeters,Set 2,2,479,Fork length,,479,1273,1273,Female,3
,Lisa Marie,6/29/2019,2,Research,Jack Mackerel,2,5120,Grams,Millimeters,Set 2,3,470,Fork length,,470,1208,1208,Male,3
,Lisa Marie,6/29/2019,2,Research,Jack Mackerel,2,5120,Grams,Millimeters,Set 2,4,532,Fork length,,532,1680,1680,Male,3
,Lisa Marie,6/29/2019,2,Research,Pacific Tomcod,1,,Grams,Millimeters,set 2,1,56,Fork length,,56,2,2,Not Sexed,
,Lisa Marie,6/29/2019,2,Research,Pacific Tomcod,1,,Grams,Millimeters,set 2,2,59,Fork length,,59,2,2,Not Sexed,
,Lisa Marie,6/29/2019,2,Research,Pacific Tomcod,1,,Grams,Millimeters,set 2,3,55,Fork length,,55,2,2,Not Sexed,
,Lisa Marie,6/29/2019,2,Research,Pacific Tomcod,1,,Grams,Millimeters,set 2,4,52,Fork length,,52,2,2,Not Sexed,
,Lisa Marie,6/29/2019,2,Research,Pacific Tomcod,1,,Grams,Millimeters,set 2,5,55,Fork length,,55,1,1,Not Sexed,
,Lisa Marie,6/29/2019,2,Research,Pacific Tomcod,1,,Grams,Millimeters,set 2,6,85,Fork length,,85,5,5,Not Sexed,
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,1,475,Fork length,,475,1.232,1232,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,2,458,Fork length,,458,1.07,1070,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,3,464,Fork length,,464,1.138,1138,Male,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,4,471,Fork length,,471,1.314,1314,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,5,435,Fork length,,435,1.012,1012,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,6,471,Fork length,,471,1.19,1190,Male,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,7,484,Fork length,,484,1.276,1276,Male,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,8,473,Fork length,,473,1.25,1250,Male,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,9,462,Fork length,,462,1.098,1098,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,10,467,Fork length,,467,1.084,1084,Male,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,11,483,Fork length,,483,1.234,1234,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,12,466,Fork length,,466,1.124,1124,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,13,461,Fork length,,461,1.122,1122,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,14,466,Fork length,,466,1.14,1140,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,15,473,Fork length,,473,1.216,1216,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,16,465,Fork length,,465,1.188,1188,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,17,482,Fork length,,482,1.25,1250,Male,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,18,476,Fork length,,476,1.226,1226,Male,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,19,457,Fork length,,457,1.084,1084,Male,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,20,485,Fork length,,485,1.332,1332,Male,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,21,536,Fork length,,536,1.599,1599,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,22,466,Fork length,,466,1.136,1136,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,23,473,Fork length,,473,1.114,1114,Female,3
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,24,488,Fork length,,488,1.346,1346,Female,2
,Lisa Marie,7/1/2019,2,Research,Jack Mackerel,3,,Kilograms,Millimeters,Set 2,25,458,Fork length,,458,1.2,1200,Female,3
,Lisa Marie,7/2/2019,1,Research,Pacific Sardine,4,,Grams,Millimeters,Set 1,1,243,Standard length,243,,214,214,Female,3
,Lisa Marie,7/2/2019,1,Research,Pacific Tomcod,2,,Grams,Millimeters,Set 1,1,48,Fork length,,48,1,1,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Northern Anchovy,4,,Grams,Millimeters,Set 1,1,155,Standard length,155,,40,40,Male,3
,Lisa Marie,7/3/2019,1,Research,Northern Anchovy,4,,Grams,Millimeters,Set 1,2,148,Standard length,148,,36,36,Male,3
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,1,170,Fork length,,170,48,48,Female,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,2,162,Fork length,,162,42,42,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,3,171,Fork length,,171,56,56,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,4,160,Fork length,,160,44,44,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,5,160,Fork length,,160,44,44,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,6,167,Fork length,,167,46,46,Female,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,7,157,Fork length,,157,40,40,Female,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,8,161,Fork length,,161,42,42,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,9,172,Fork length,,172,56,56,Female,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,10,154,Fork length,,154,38,38,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,11,160,Fork length,,160,42,42,Female,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,12,158,Fork length,,158,40,40,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,13,163,Fork length,,163,52,52,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,14,175,Fork length,,175,56,56,Female,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,15,159,Fork length,,159,44,44,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,16,170,Fork length,,170,50,50,Female,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,17,160,Fork length,,160,42,42,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,18,161,Fork length,,161,42,42,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,19,167,Fork length,,167,48,48,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,20,156,Fork length,,156,38,38,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,21,166,Fork length,,166,46,46,Female,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,22,167,Fork length,,167,46,46,Female,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,23,152,Fork length,,152,36,36,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,24,160,Fork length,,160,42,42,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,25,157,Fork length,,157,38,38,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,26,162,Fork length,,162,44,44,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,27,157,Fork length,,157,40,40,Male,2
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,28,154,Fork length,,154,38,38,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,29,160,Fork length,,160,42,42,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,30,159,Fork length,,159,40,40,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,31,152,Fork length,,152,36,36,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,32,156,Fork length,,156,36,36,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,33,157,Fork length,,157,38,38,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,34,153,Fork length,,153,38,38,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,35,159,Fork length,,159,41,41,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,36,154,Fork length,,154,38,38,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,37,156,Fork length,,156,38,38,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,38,162,Fork length,,162,48,48,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,39,150,Fork length,,150,34,34,Not Sexed,
,Lisa Marie,7/3/2019,1,Research,Pacific Herring,17,2078,Grams,Millimeters,Set 1.  Fish number 8 and 18 no otoliths.,40,148,Fork length,,148,35,35,Not Sexed,
