order_,name,long,lat
132534,mainland,-126.348632862,49.3957482098
132535,mainland,-126.350692823,49.3967513478
132536,mainland,-126.352546666,49.3982811369
132537,mainland,-126.352943415,49.3988113097
132538,mainland,-126.352172799,49.4003905606
132539,mainland,-126.352218565,49.4009209088
132540,mainland,-126.35265351,49.4012490102
132541,mainland,-126.354812571,49.4016418863
132542,mainland,-126.356407135,49.4023589922
132543,mainland,-126.357528735,49.4031410489
132544,mainland,-126.358306919,49.4033316782
132545,mainland,-126.358673041,49.4038085159
132546,mainland,-126.361587579,49.4041901279
132547,mainland,-126.362373332,49.4048118301
132548,mainland,-126.365623542,49.4049186741
132549,mainland,-126.366172723,49.4052200207
132550,mainland,-126.366470373,49.4057501926
132551,mainland,-126.372360178,49.4058112719
132552,mainland,-126.373176558,49.4065285532
132553,mainland,-126.374572748,49.4065590042
132554,mainland,-126.375686603,49.4056092005
132555,mainland,-126.382553142,49.4055785732
132556,mainland,-126.3831025,49.4057808199
132557,mainland,-126.384139962,49.4065017974
132558,mainland,-126.387443505,49.4066695453
132559,mainland,-126.388282767,49.4073296198
132560,mainland,-126.390060393,49.4074707881
132561,mainland,-126.390777675,49.4081115002
132562,mainland,-126.391616762,49.4081917656
132563,mainland,-126.392402691,49.4090308529
132564,mainland,-126.393188444,49.4090804901
132565,mainland,-126.393943746,49.4098090372
132566,mainland,-126.396392888,49.4099197536
132567,mainland,-126.400192279,49.4096909274
132568,mainland,-126.403312761,49.4099387635
132569,mainland,-126.404220496,49.41061028
132570,mainland,-126.406143162,49.4109191945
132571,mainland,-126.406463694,49.4113884643
132572,mainland,-126.407676647,49.4115294564
132573,mainland,-126.409500039,49.4133301402
132574,mainland,-126.409156799,49.4150581281
132575,mainland,-126.40799718,49.4162216206
132576,mainland,-126.405937218,49.4164199949
132577,mainland,-126.405403174,49.4167517926
132578,mainland,-126.404281574,49.4180296977
132579,mainland,-126.404357967,49.419689214
132580,mainland,-126.403976356,49.4221381794
132581,mainland,-126.404998856,49.4228287059
132582,mainland,-126.405029307,49.4235801353
132583,mainland,-126.404006983,49.4248580405
132584,mainland,-126.404922464,49.4274215948
132585,mainland,-126.406997738,49.429641735
132586,mainland,-126.407501155,49.4299201984
132587,mainland,-126.409156799,49.4300307385
132588,mainland,-126.409942553,49.430721265
132589,mainland,-126.411117486,49.4310303566
132590,mainland,-126.411438018,49.4313317023
132591,mainland,-126.41213981,49.4313889091
132592,mainland,-126.412811326,49.4322204276
132593,mainland,-126.414283733,49.4326400585
132594,mainland,-126.415046779,49.4331702313
132595,mainland,-126.416366578,49.4335594111
132596,mainland,-126.419082565,49.4361687311
132597,mainland,-126.419220037,49.4370803388
132598,mainland,-126.418403656,49.4378891504
132599,mainland,-126.418373029,49.4382781539
132600,mainland,-126.419693003,49.4398116401
132601,mainland,-126.419830298,49.4406890996
132602,mainland,-126.420303264,49.4413108028
132603,mainland,-126.421417294,49.4415588142
132604,mainland,-126.423477256,49.442558256
132605,mainland,-126.424156165,49.4431915756
132606,mainland,-126.428436266,49.443138066
132607,mainland,-126.429206882,49.4433098608
132608,mainland,-126.43076325,49.4447211893
132609,mainland,-126.432052597,49.44503028
132610,mainland,-126.432632407,49.4465789036
132611,mainland,-126.43322753,49.4470596146
132612,mainland,-126.43322753,49.4476890618
132613,mainland,-126.432746819,49.4480286044
132614,mainland,-126.432617268,49.4488907503
132615,mainland,-126.432136558,49.4496689346
132616,mainland,-126.431236216,49.4500007322
132617,mainland,-126.431060724,49.4503288337
132618,mainland,-126.431266844,49.4507217097
132619,mainland,-126.429443277,49.453029684
132620,mainland,-126.429176255,49.4543304715
132621,mainland,-126.428802564,49.454719475
132622,mainland,-126.427719161,49.4549407325
132623,mainland,-126.426742602,49.4555587385
132624,mainland,-126.42429346,49.4558296332
132625,mainland,-126.423477256,49.4564398943
132626,mainland,-126.422782857,49.4564705216
132627,mainland,-126.421997104,49.455669455
132628,mainland,-126.42131044999999,49.4555816209
132629,mainland,-126.419433549,49.4557189168
132630,mainland,-126.418212851,49.4563293541
132631,mainland,-126.417053232,49.4564705216
132632,mainland,-126.416686933,49.4567489859
132633,mainland,-126.415916494,49.4582213928
132634,mainland,-126.415969828,49.4619406947
132635,mainland,-126.415122996,49.4631119313
132636,mainland,-126.414886426,49.464248668
132637,mainland,-126.413566627,49.4655799075
132638,mainland,-126.413360508,49.4665603385
132639,mainland,-126.412246654,49.4679183328
132640,mainland,-126.4110337,49.468440936
132641,mainland,-126.410858208,49.4693108268
132642,mainland,-126.410423263,49.4694710051
132643,mainland,-126.408546363,49.4715804279
132644,mainland,-126.407913218,49.4716415072
132645,mainland,-126.407226564,49.471561418
132646,mainland,-126.40669251999999,49.4701118934
132647,mainland,-126.406013435,49.470001177
132648,mainland,-126.403976356,49.471561418
132649,mainland,-126.404052748,49.4725304079
132650,mainland,-126.404632558,49.4739684913
132651,mainland,-126.405326781,49.4742508271
132652,mainland,-126.406013435,49.4739417355
132653,mainland,-126.40669251999999,49.4731406689
132654,mainland,-126.408493028,49.4724388776
132655,mainland,-126.410347046,49.472030687
132656,mainland,-126.411712609,49.4708594504
132657,mainland,-126.412246654,49.4710006179
132658,mainland,-126.412933308,49.4714202496
132659,mainland,-126.41557308,49.4715804279
132660,mainland,-126.417526197,49.4724693286
132661,mainland,-126.417587276,49.4728889604
132662,mainland,-126.4186096,49.4737511062
132663,mainland,-126.419220037,49.4740600216
132664,mainland,-126.420608483,49.4741897479
132665,mainland,-126.421249371,49.4749718046
132666,mainland,-126.424156165,49.4751395515
132667,mainland,-126.424468952,49.4755591833
132668,mainland,-126.425247136,49.4754408982
132669,mainland,-126.426193244,49.4749985594
132670,mainland,-126.426803505,49.4751395515
132671,mainland,-126.42710872400001,49.4756088214
132672,mainland,-126.427886908,49.4755591833
132673,mainland,-126.428123479,49.4751701789
132674,mainland,-126.428886349,49.4750290114
132675,mainland,-126.431579631,49.4749718046
132676,mainland,-126.43222052,49.474750548
132677,mainland,-126.432792584,49.4741897479
132678,mainland,-126.434692368,49.4742812782
132679,mainland,-126.435417219,49.4740792077
132680,mainland,-126.43617252,49.4733582293
132681,mainland,-126.436859174,49.4732513853
132682,mainland,-126.437767085,49.4725304079
132683,mainland,-126.438858056,49.472278523
132684,mainland,-126.44013983399999,49.4708594504
132685,mainland,-126.440933156,49.4707793613
132686,mainland,-126.441497828,49.4700812661
132687,mainland,-126.443122845,49.4693298367
132688,mainland,-126.444168051,49.4690017352
132689,mainland,-126.444923353,49.4684180537
132690,mainland,-126.447921677,49.4681892275
132691,mainland,-126.451782147,49.4641685789
132692,mainland,-126.451888991,49.4624404156
132693,mainland,-126.452362132,49.4614716011
132694,mainland,-126.451721244,49.4602813547
132695,mainland,-126.451477104,49.4600791071
132696,mainland,-126.452423035,49.4590302044
132697,mainland,-126.454902629,49.4586906617
132698,mainland,-126.455276495,49.4582213928
132699,mainland,-126.45517722,49.4577216719
132700,mainland,-126.454727137,49.4574203262
132701,mainland,-126.454032914,49.4574203262
132702,mainland,-126.453170768,49.4564208844
132703,mainland,-126.453109689,49.4561385486
132704,mainland,-126.453567517,49.4555587385
132705,mainland,-126.454116876,49.4552498232
132706,mainland,-126.454643175,49.4534683256
132707,mainland,-126.455032355,49.4531898622
132708,mainland,-126.456672685,49.4527816716
132709,mainland,-126.457138082,49.4522208715
132710,mainland,-126.459472635,49.4513092647
132711,mainland,-126.461143417,49.4499702803
132712,mainland,-126.463470401,49.4467506993
132713,mainland,-126.462417625,49.44503028
132714,mainland,-126.463256888,49.4441413793
132715,mainland,-126.466926553,49.4440803001
132716,mainland,-126.468643275,49.4432792335
132717,mainland,-126.46930687,49.4440308392
132718,mainland,-126.477188165,49.4441413793
132719,mainland,-126.477218616,49.4436912965
132720,mainland,-126.476470883,49.4429396908
132721,mainland,-126.477691582,49.4410286423
132722,mainland,-126.478416432,49.4408110819
132723,mainland,-126.479721092,49.4407806299
132724,mainland,-126.48079675,49.4403305471
132725,mainland,-126.481247009,49.4398308262
132726,mainland,-126.481887898,49.4398116401
132727,mainland,-126.48219294,49.4393883121
132728,mainland,-126.48388678,49.4386405798
132729,mainland,-126.48388678,49.438110407
132730,mainland,-126.483032204,49.437641138
132731,mainland,-126.483177244,49.4371910552
132732,mainland,-126.48388678,49.4364204397
132733,mainland,-126.484306412,49.4352798304
132734,mainland,-126.485748368,49.4342803886
132735,mainland,-126.488067607,49.4318618742
132736,mainland,-126.488456787,49.4305610867
132737,mainland,-126.489028852,49.4300613658
132738,mainland,-126.489143441,49.4283103193
132739,mainland,-126.489936762,49.4275284388
132740,mainland,-126.490463238,49.426609087
132741,mainland,-126.491073675,49.4262199063
132742,mainland,-126.491073675,49.4244384087
132743,mainland,-126.490859987,49.4239386878
132744,mainland,-126.489608837,49.4230003253
132745,mainland,-126.489303619,49.4219704325
132746,mainland,-126.489402718,49.4211693659
132747,mainland,-126.486587455,49.4182509543
132748,mainland,-126.485183695,49.4178580783
132749,mainland,-126.484893791,49.4174194367
132750,mainland,-126.483108596,49.4173583574
132751,mainland,-126.481887898,49.4164696321
132752,mainland,-126.480712965,49.4166412524
132753,mainland,-126.4799728,49.4173583574
132754,mainland,-126.476722768,49.4173317779
132755,mainland,-126.47501379,49.4167517926
132756,mainland,-126.472671492,49.4167517926
132757,mainland,-126.472061231,49.4164390048
132758,mainland,-126.471656737,49.4160308151
132759,mainland,-126.471359264,49.4140815696
132760,mainland,-126.471603403,49.4127197029
132761,mainland,-126.47115332,49.4118614295
132762,mainland,-126.471283047,49.4114417986
132763,mainland,-126.470748826,49.4110603628
132764,mainland,-126.470886298,49.4105300146
132765,mainland,-126.470443783,49.4100609211
132766,mainland,-126.46930687,49.4099197536
132767,mainland,-126.468811022,49.409580211
132768,mainland,-126.468582197,49.4091683242
132769,mainland,-126.46729285,49.4088095954
132770,mainland,-126.466926553,49.4083899636
132771,mainland,-126.464492725,49.4080009601
132772,mainland,-126.462692216,49.4061890105
132773,mainland,-126.462310781,49.405311551
132774,mainland,-126.462249702,49.4044189532
132775,mainland,-126.463386615,49.4022484511
132776,mainland,-126.46526334,49.400531729
132777,mainland,-126.466552686,49.3971901657
132778,mainland,-126.466636647,49.3958091128
132779,mainland,-126.463706971,49.3958587509
132780,mainland,-126.463302654,49.3955802866
132781,mainland,-126.463073651,49.3933296954
132782,mainland,-126.463386615,49.3922499891
132783,mainland,-126.464172368,49.3914718049
132784,mainland,-126.464653078,49.3902206546
132785,mainland,-126.467742933,49.3875618737
132786,mainland,-126.468193016,49.3875618737
132787,mainland,-126.470176761,49.3863105471
132788,mainland,-126.470306312,49.3855591186
132789,mainland,-126.472137448,49.3840599559
132790,mainland,-126.473251302,49.382579804
132791,mainland,-126.474243174,49.3821105351
132792,mainland,-126.474136331,49.3774185471
132793,mainland,-126.474777219,49.376750903
132794,mainland,-126.475219733,49.3765296455
132795,mainland,-126.477012673,49.3763312713
132796,mainland,-126.477813739,49.375778217
132797,mainland,-126.479110654,49.3756903829
132798,mainland,-126.479721092,49.3759383952
132799,mainland,-126.481170616,49.3782500648
132800,mainland,-126.481887898,49.3783912332
132801,mainland,-126.483543365,49.3783607812
132802,mainland,-126.48428353,49.3790588764
132803,mainland,-126.490997283,49.3791886036
132804,mainland,-126.491561955,49.3795013914
132805,mainland,-126.491866998,49.3799210222
132806,mainland,-126.492477435,49.3800812005
132807,mainland,-126.498062196,49.379940033
132808,mainland,-126.498611379,49.3796691383
132809,mainland,-126.499443073,49.3790016705
132810,mainland,-126.500183061,49.3791886036
132811,mainland,-126.50511162,49.3791085144
132812,mainland,-126.505813588,49.3789710432
132813,mainland,-126.506393397,49.3781699757
132814,mainland,-126.517143289,49.3782196137
132815,mainland,-126.517677334,49.3778915123
132816,mainland,-126.517906159,49.3773917914
132817,mainland,-126.523559569,49.3774414295
132818,mainland,-126.524642972,49.376720452
132819,mainland,-126.526580775,49.3765602737
132820,mainland,-126.529556217,49.3765602737
132821,mainland,-126.530609168,49.3773117023
132822,mainland,-126.531433117,49.3774414295
132823,mainland,-126.540191696,49.3774681843
132824,mainland,-126.541686985,49.3789215814
132825,mainland,-126.54231256,49.3789405912
132826,mainland,-126.542831467,49.379360223
132827,mainland,-126.542663544,49.3801384073
132828,mainland,-126.543296863,49.3806113733
132829,mainland,-126.545097372,49.3808289337
132830,mainland,-126.545608534,49.3811683001
132831,mainland,-126.545913753,49.3817482855
132832,mainland,-126.546691937,49.3822212515
132833,mainland,-126.547500572,49.3832206933
132834,mainland,-126.547561652,49.3838080711
132835,mainland,-126.547073372,49.3846894031
132836,mainland,-126.545806908,49.3860282112
132837,mainland,-126.544998096,49.3864707253
132838,mainland,-126.54367073,49.3866081975
132839,mainland,-126.543296863,49.3875312455
132840,mainland,-126.543441728,49.3900604772
132841,mainland,-126.543746947,49.3905601972
132842,mainland,-126.54583736,49.3923302545
132843,mainland,-126.54811101,49.3923911575
132844,mainland,-126.54902649,49.3931388898
132845,mainland,-126.54926306,49.3940582425
132846,mainland,-126.549583417,49.3943595882
132847,mainland,-126.549941969,49.3948096719
132848,mainland,-126.55155941700001,49.3953093919
132849,mainland,-126.55155941700001,49.3966101794
132850,mainland,-126.55206301,49.3972510687
132851,mainland,-126.553283709,49.3980292529
132852,mainland,-126.55428315,49.3991394103
132853,mainland,-126.554977372,49.3992499513
132854,mainland,-126.555191061,49.3996086801
132855,mainland,-126.555969245,49.3996086801
132856,mainland,-126.557167061,49.4002189412
132857,mainland,-126.557617144,49.4006385729
132858,mainland,-126.558227581,49.4006385729
132859,mainland,-126.559921245,49.4016418863
132860,mainland,-126.560226464,49.4021109798
132861,mainland,-126.562866235,49.4024390813
132862,mainland,-126.563453614,49.4024200705
132863,mainland,-126.564422604,49.4030609598
132864,mainland,-126.564872687,49.40375131
132865,mainland,-126.566017169,49.4042205789
132866,mainland,-126.566223112,49.4046402107
132867,mainland,-126.566642744,49.4066887314
132868,mainland,-126.567962717,49.408058166000004
132869,mainland,-126.570938159,49.408168707
